time,drone_x,drone_y,drone_z,target_x,target_y,target_z,error_x,error_y,error_z,position_error,pixel_x,pixel_y,target_radius_px,image_center_x,image_center_y,pixel_error_x,pixel_error_y,vx_command,vz_command,yaw_rate_command,commanded_yaw,tracking_state
65.85154962539673,1.4408097792437486,1.0425436049684116,0.9389133229709835,1.03125,1.625,1.0,-0.40955977924374865,0.5824563950315884,0.06108667702901649,0.7146511365679266,140.49074630900463,111.9190562748808,8.777825303584196,160.0,120.0,-19.509253690995365,-8.080943725119198,0.5952827742735718,0.07141746141444769,0.2889867786275265,1.935916895288063,TRACKING
65.95977592468262,1.436227981136626,1.0563819671867756,0.9387869517868097,1.03125,1.59375,1.0,-0.4049779811366261,0.5373680328132244,0.06121304821319029,0.6756616055146263,138.043985100853,111.42238657867252,9.384785809130875,160.0,120.0,-21.956014899146993,-8.577613421327484,0.5569232577736491,0.06999658970960511,0.32022798799715835,1.9425883117046707,TRACKING
66.06983685493469,1.4316307610000774,1.0703207453019223,0.9387189563069163,1.03125,1.5625,1.0,-0.40038076100007736,0.49217925469807766,0.06128104369308374,0.6374170839021103,135.92859031555446,111.27455127613713,10.013264758097545,160.0,120.0,-24.07140968444554,-8.725448723862868,0.5195811590605296,0.06548380847674792,0.34461245770956556,1.949767737906953,TRACKING
66.17639756202698,1.427041010340835,1.0843183504057428,0.9387134111124912,1.03125,1.53125,1.0,-0.3957910103408351,0.44693164959425724,0.06128658888750882,0.600128710572265,133.48836840359672,111.52845832948913,10.751579350987893,160.0,120.0,-26.511631596403276,-8.471541670510874,0.4730285024566,0.05759662897562322,0.37487273223327516,1.9575775864951463,TRACKING
66.2699408531189,1.4224206177506629,1.0983596084666711,0.9387683693057882,1.03125,1.5,1.0,-0.39117061775066286,0.40164039153332887,0.06123163069421178,0.56398472399521,130.22944622198142,111.42479750523239,11.666280837251627,160.0,120.0,-29.77055377801858,-8.575202494767609,0.0,0.05498142443155335,0.4196764711293299,1.9663208463103405,TRACKING
66.3658013343811,1.4177264684571038,1.1124325359382976,0.938881702357666,1.03125,1.46875,1.0,-0.3864764684571038,0.3563174640617024,0.06111829764233401,0.5292085053862364,126.20649172885824,110.9775881812575,12.856779682046199,160.0,120.0,-33.79350827114176,-9.022411818742498,0.0,0.05675759090710386,0.4769484333021283,1.9762572720041351,TRACKING
66.46183037757874,1.412984741442148,1.126495149566038,0.9390540393100434,1.03125,1.4375,1.0,-0.3817347414421479,0.311004850433962,0.06094596068995661,0.49614497875296115,122.02270228977349,110.84582431610839,14.183383271906688,160.0,120.0,-37.97729771022651,-9.154175683891609,0.0,0.05512382334508478,0.5347850554028853,1.9873986273250281,TRACKING
66.56030368804932,1.4082376227500706,1.1404993862527633,0.9392848320351646,1.03125,1.40625,1.0,-0.3769876227500706,0.26575061374723674,0.06071516796483545,0.46521972016970725,117.05350542023754,110.72369098735523,15.865685027618253,160.0,120.0,-42.94649457976246,-9.276309012644774,0.0,0.05383181744710739,0.6049586464132561,2.0000019324586376,TRACKING
66.65693044662476,1.4034701789769195,1.1544147909235563,0.9395738991248456,1.03125,1.375,1.0,-0.3722201789769195,0.22058520907644374,0.06042610087515443,0.4368718459318278,110.36423866719736,110.11834569024282,18.159543755805867,160.0,120.0,-49.635761332802645,-9.881654309757181,0.0,0.05821744639922824,0.7040135015286619,2.014668880407152,TRACKING
66.75847125053406,1.398665044516244,1.1682036290818543,0.9399216816326155,1.03125,1.375,1.0,-0.36741504451624407,0.20679637091814573,0.06007831836738453,0.4258731716129131,105.13096404175934,109.75865840227111,20.122086085927137,160.0,120.0,-54.86903595824066,-10.24134159772889,0.0,0.05958270561621595,0.7714451810610667,2.0307406550125915,TRACKING
66.85954189300537,1.3938756043751586,1.181799640345983,0.940324237943458,1.03125,1.375,1.0,-0.36262560437515856,0.19320035965401705,0.059675762056542014,0.4151926113214439,101.42403348749514,110.3727635815934,21.684612322582375,160.0,120.0,-58.57596651250486,-9.627236418406596,0.0,0.050309139071334365,0.8090043444810695,2.0475949121892807,TRACKING
